"Format","MoTeC CSV File",,,"Workbook",""
"Venue","E14",,,"Worksheet",""
"Vehicle","Formula1",,,"Vehicle Desc",""
"Driver","",,,"Engine ID",""
"Device","M800"
"Comment","",,,"Session","10/6/2019_WarmUp_EnduranceTune_Joe_2_NoFan"
"Log Date","10/6/2019",,,"Origin Time","0.000","s"
"Log Time","12:50:13 PM",,,"Start Time","0.000","s"
"Sample Rate","10.000","Hz",,"End Time","215.000","s"
"Duration","215.000","s",,"Start Distance",
"Range","entire outing",,,"End Distance",
"Beacon Markers",""


"Time","Engine RPM","Throttle Pos","Manifold Pres","Air Temp Inlet","Engine Temp","Lambda 1","Fuel Temp","Fuel Pres","Eng Oil Temp","Eng Oil Pres","G Force Lat","G Force Long","Rotary 1","Rotary 2","Fuel Pressure Sense","Drive Speed Left","Ground Speed Left","Ground Speed Right","Bat Volts ECU","La 1 Short Trim","La 1 Long Trim","Lambda 1 Aim","Fuel Cut Level Total","Ign Cut Level Total","RPM Limit Cut Level","Gear Chg Cut Level","Fuel Actual PW","Fuel Effective PW","Fuel Accel","Fuel Decel","Overrun Recovery PW","Ign Advance","Fuel Base PW","Fuel MAP Comp","Fuel AT Comp","Fuel ET Comp","Fuel Dead Time Prim","Fuel Comp 1","Fuel Starting Comp","Fuel La Comp","Fuel Accel Clamp","Fuel Decel Clamp","Ign Base Advance","Ign AT Comp","Ign ET Comp","Ign Comp 1","Ign Gear Cut Retard"
"s","rpm","%","bar","C","C","LA","C","psi","C","bar","G","G","","","psi","","","","V","%","%","","%","%","%","%","mSec","mSec","mSec","mSec","mSec","dBTDC","mSec","%","%","%","mSec","%","%","%","mSec","mSec","deg","","","",""


"51.600","4535","26.8","0.701","23.2","38.3","0.843","24.4","42.4","26.9","5.978","0.253","-4.930","3","1","54.5","8.8","9.1","0.0","13.25","0.0","0.0","1.056","0.0","0.0","0.0","0.0","3.186","2.434","0.000","0.000","0.000","59.1","1.820","0.0","0.5","11.7","0.754","0.0","19.4","0.0","1.624","1.400","59.1","0.0","0.0","0.0","0.0"
"51.700","4490","26.8","0.697","23.2","38.3","0.843","24.4","42.4","26.9","5.935","0.275","-3.928","3","1","54.5","9.2","9.6","0.0","13.25","0.0","0.0","1.056","0.0","0.0","0.0","0.0","3.134","2.382","0.000","0.000","0.000","58.7","1.780","0.0","0.5","11.7","0.754","0.0","19.4","0.0","1.624","1.400","58.7","0.0","0.0","0.0","0.0"
"51.800","4522","26.8","0.697","23.2","38.3","0.835","24.4","42.4","26.9","5.892","0.323","-6.286","3","1","54.5","9.5","10.0","0.0","13.25","0.0","0.0","1.056","0.0","0.0","0.0","0.0","3.146","2.396","0.000","0.000","0.000","58.9","1.792","0.0","0.5","11.7","0.754","0.0","19.3","0.0","1.624","1.400","58.9","0.0","0.0","0.0","0.0"
"51.900","4523","26.8","0.696","23.2","38.4","0.833","24.4","42.4","26.9","5.850","0.343","-7.555","3","1","54.5","9.8","10.5","0.0","13.26","0.0","0.0","1.056","0.0","0.0","0.0","0.0","3.126","2.374","0.000","0.000","0.000","58.6","1.776","0.0","0.5","11.6","0.754","0.0","19.3","0.0","1.624","1.400","58.6","0.0","0.0","0.0","0.0"
"52.000","4512","26.8","0.696","23.2","38.4","0.837","24.4","42.4","26.9","5.807","0.386","8.346","3","1","54.5","10.2","10.9","0.0","13.26","0.0","0.0","1.078","0.0","0.0","0.0","0.0","3.126","2.376","0.000","0.000","0.000","58.8","1.780","0.0","0.5","11.6","0.752","0.0","19.2","0.0","1.610","1.400","58.8","0.0","0.0","0.0","0.0"
"52.100","4492","26.8","0.697","23.2","38.4","0.834","24.4","42.4","26.9","5.867","0.384","-1.218","3","1","54.5","10.7","11.2","0.0","13.26","0.0","0.0","1.078","0.0","0.0","0.0","0.0","3.120","2.368","0.000","0.000","0.000","58.4","1.774","0.0","0.5","11.6","0.752","0.0","19.2","0.0","1.610","1.400","58.4","0.0","0.0","0.0","0.0"
"52.200","4419","26.8","0.694","23.2","38.5","0.837","24.4","42.4","26.9","5.928","0.457","-1.851","3","1","54.4","11.3","11.5","0.0","13.25","0.0","0.0","1.078","0.0","0.0","0.0","0.0","3.056","2.304","0.000","0.000","0.000","57.2","1.730","0.0","0.5","11.5","0.752","0.0","19.1","0.0","1.610","1.400","57.2","0.0","0.0","0.0","0.0"
"52.300","3951","26.8","0.714","23.2","38.5","0.829","24.4","42.4","26.9","5.988","0.485","-2.621","3","1","54.4","11.8","11.9","0.0","13.25","0.0","0.0","1.078","0.0","0.0","0.0","0.0","2.972","2.220","0.000","0.000","0.000","52.0","1.664","0.0","0.5","11.5","0.752","0.0","19.1","0.0","1.610","1.400","52.0","0.0","0.0","0.0","0.0"
"52.400","4328","26.9","0.763","23.2","38.5","0.826","24.4","42.4","26.9","6.049","0.497","0.120","3","1","54.3","12.4","12.2","0.0","13.25","0.0","0.0","1.078","0.0","0.0","0.0","0.0","3.524","2.774","0.000","0.000","0.000","57.9","2.082","0.0","0.5","11.5","0.752","0.0","19.0","0.0","1.610","1.400","57.9","0.0","0.0","0.0","0.0"
"52.500","4335","26.6","0.727","23.2","38.6","0.872","24.4","42.4","27.0","6.109","0.488","-1.797","3","1","54.3","12.9","12.5","0.0","13.25","0.0","0.0","1.078","0.0","0.0","0.0","0.0","3.314","2.560","0.000","0.000","0.000","57.5","1.924","0.0","0.5","11.5","0.752","0.0","19.0","0.0","1.610","1.400","57.5","0.0","0.0","0.0","0.0"
"52.600","4456","26.6","0.697","23.2","38.6","0.864","24.4","42.4","27.0","6.169","0.444","-3.547","3","1","54.3","13.4","12.8","0.0","13.24","0.0","0.0","1.078","0.0","0.0","0.0","0.0","3.090","2.334","0.000","0.000","0.000","57.6","1.756","0.0","0.5","11.4","0.752","0.0","18.9","0.0","1.610","1.400","57.6","0.0","0.0","0.0","0.0"
"52.700","4608","26.6","0.678","23.2","38.6","0.808","24.4","42.4","27.0","6.230","0.481","-0.807","3","1","54.2","14.0","13.1","0.0","13.24","0.0","0.0","1.078","0.0","0.0","0.0","0.0","2.978","2.222","0.000","0.000","0.000","58.4","1.672","0.0","0.5","11.4","0.752","0.0","18.9","0.0","1.610","1.400","58.4","0.0","0.0","0.0","0.0"
"52.800","4692","26.6","0.676","23.2","38.6","0.808","24.4","42.4","27.0","6.290","0.506","2.322","3","1","54.2","14.5","13.5","0.0","13.24","0.0","0.0","1.078","0.0","0.0","0.0","0.0","3.028","2.272","0.000","0.000","0.000","59.6","1.712","0.0","0.5","11.4","0.752","0.0","18.8","0.0","1.610","1.400","59.6","0.0","0.0","0.0","0.0"
"52.900","4776","26.6","0.674","23.2","38.7","0.859","24.4","42.4","27.0","6.351","0.501","0.710","3","1","54.1","15.1","13.8","0.0","13.23","0.0","0.0","1.078","0.0","0.0","0.0","0.0","3.036","2.280","0.000","0.000","0.000","60.0","1.718","0.0","0.5","11.3","0.752","0.0","18.8","0.0","1.610","1.400","60.0","0.0","0.0","0.0","0.0"
"53.000","4851","26.6","0.667","23.2","38.7","0.863","24.4","42.4","27.0","6.411","0.561","-8.233","3","1","54.1","15.6","14.1","0.0","13.23","0.0","0.0","1.021","0.0","0.0","0.0","0.0","3.034","2.280","0.000","0.000","0.000","61.0","1.720","0.0","0.5","11.3","0.754","0.0","18.7","0.0","1.658","1.400","61.0","0.0","0.0","0.0","0.0"
"53.100","4896","26.6","0.663","23.2","38.7","0.878","24.4","42.4","27.0","6.465","0.552","-5.089","3","1","54.1","15.8","14.4","0.0","13.23","0.0","0.0","1.021","0.0","0.0","0.0","0.0","3.064","2.310","0.000","0.000","0.000","62.1","1.744","0.0","0.5","11.3","0.754","0.0","18.6","0.0","1.658","1.400","62.1","0.0","0.0","0.0","0.0"
"53.200","4932","26.6","0.657","23.2","38.8","0.865","24.4","42.4","27.0","6.518","0.606","4.816","3","1","54.2","16.0","14.6","0.0","13.22","0.0","0.0","1.021","0.0","0.0","0.0","0.0","3.044","2.290","0.000","0.000","0.000","62.8","1.732","0.0","0.5","11.2","0.754","0.0","18.6","0.0","1.658","1.400","62.8","0.0","0.0","0.0","0.0"
"53.300","5074","26.7","0.656","23.2","38.8","0.865","24.4","42.4","27.0","6.572","0.619","0.619","3","1","54.2","16.2","14.9","0.0","13.22","0.0","0.0","1.021","0.0","0.0","0.0","0.0","3.088","2.334","0.000","0.000","0.000","63.8","1.764","0.0","0.5","11.2","0.754","0.0","18.5","0.0","1.658","1.400","63.8","0.0","0.0","0.0","0.0"
"53.400","5040","26.7","0.652","23.2","38.9","0.871","24.4","42.4","27.0","6.626","0.705","-5.768","3","1","54.3","16.4","15.2","0.0","13.22","0.0","0.0","1.021","0.0","0.0","0.0","0.0","3.054","2.298","0.000","0.000","0.000","63.9","1.740","0.0","0.5","11.1","0.754","0.0","18.5","0.0","1.658","1.400","63.9","0.0","0.0","0.0","0.0"
"53.500","5160","26.8","0.655","23.2","38.9","0.874","24.4","42.4","27.1","6.680","0.703","3.395","3","1","54.3","16.6","15.5","0.0","13.21","0.0","0.0","1.021","0.0","0.0","0.0","0.0","3.064","2.308","0.000","0.000","0.000","63.6","1.748","0.0","0.5","11.1","0.754","0.0","18.4","0.0","1.658","1.400","63.6","0.0","0.0","0.0","0.0"
"53.600","5218","26.8","0.656","23.2","38.9","0.875","24.4","42.4","27.1","6.733","0.712","10.969","3","1","54.3","16.9","15.7","0.0","13.21","0.0","0.0","1.021","0.0","0.0","0.0","0.0","3.040","2.284","0.000","0.000","0.000","63.4","1.734","0.0","0.5","11.1","0.754","0.0","18.3","0.0","1.658","1.400","63.4","0.0","0.0","0.0","0.0"
"53.700","5278","27.3","0.666","23.2","39.0","0.903","24.4","42.4","27.1","6.787","0.663","6.956","3","1","54.4","17.1","16.0","0.0","13.21","0.0","0.0","1.021","0.0","0.0","0.0","0.0","3.102","2.344","0.000","0.000","0.000","62.9","1.778","0.0","0.5","11.0","0.754","0.0","18.3","0.0","1.658","1.400","62.9","0.0","0.0","0.0","0.0"
"53.800","5372","28.0","0.677","23.2","39.0","0.918","24.4","42.4","27.1","6.841","0.606","3.898","3","1","54.4","17.3","16.3","0.0","13.21","0.0","0.0","1.021","0.0","0.0","0.0","0.0","3.158","2.400","0.000","0.000","0.000","62.4","1.824","0.0","0.5","11.0","0.754","0.0","18.2","0.0","1.658","1.400","62.4","0.0","0.0","0.0","0.0"
"53.900","5476","28.6","0.687","23.2","39.1","0.952","24.4","42.4","27.1","6.894","0.531","6.871","3","1","54.5","17.5","16.5","0.0","13.20","0.0","0.0","1.021","0.0","0.0","0.0","0.0","3.204","2.446","0.000","0.000","0.000","61.7","1.858","0.0","0.5","10.9","0.754","0.0","18.2","0.0","1.658","1.400","61.7","0.0","0.0","0.0","0.0"
"54.000","5575","28.7","0.691","23.2","39.1","0.962","24.4","42.4","27.1","6.948","0.475","4.126","3","1","54.5","17.7","16.8","0.0","13.20","0.0","0.0","1.018","0.0","0.0","0.0","0.0","3.206","2.446","0.000","0.000","0.000","61.3","1.862","0.0","0.5","10.9","0.758","0.0","18.1","0.0","1.526","1.400","61.3","0.0","0.0","0.0","0.0"
"54.100","5617","29.2","0.692","23.2","39.1","0.960","24.4","42.4","27.1","6.977","0.530","2.292","3","1","54.5","18.7","17.1","0.0","13.20","0.0","0.0","1.018","0.0","0.0","0.0","0.0","3.200","2.442","0.000","0.000","0.000","61.2","1.858","0.0","0.5","10.9","0.758","0.0","18.0","0.0","1.526","1.400","61.2","0.0","0.0","0.0","0.0"
"54.200","5775","29.9","0.694","23.2","39.2","0.958","24.4","42.4","27.1","7.006","0.571","6.107","3","1","54.5","19.7","17.3","0.0","13.19","0.0","0.0","1.018","0.0","0.0","0.0","0.0","3.182","2.426","0.000","0.000","0.000","60.8","1.846","0.0","0.5","10.8","0.758","0.0","18.0","0.0","1.526","1.400","60.8","0.0","0.0","0.0","0.0"
"54.300","5827","30.4","0.709","23.2","39.2","0.943","24.4","42.4","27.1","7.035","0.601","0.501","3","1","54.6","20.7","17.6","0.0","13.19","0.0","0.0","1.018","0.0","0.0","0.0","0.0","3.278","2.522","0.000","0.000","0.000","60.1","1.922","0.0","0.5","10.8","0.758","0.0","17.9","0.0","1.526","1.400","60.1","0.0","0.0","0.0","0.0"
"54.400","6014","31.6","0.703","23.2","39.3","0.918","24.4","42.4","27.1","7.064","0.629","-2.185","3","1","54.6","21.7","17.8","0.0","13.18","0.0","0.0","1.018","0.0","0.0","0.0","0.0","3.176","2.420","0.000","0.000","0.000","59.9","1.846","0.0","0.5","10.7","0.758","0.0","17.9","0.0","1.526","1.400","59.9","0.0","0.0","0.0","0.0"
"54.500","6048","32.1","0.710","23.2","39.3","0.909","24.4","42.4","27.1","7.093","0.651","3.598","3","1","54.6","22.8","18.1","0.0","13.18","0.0","0.0","1.018","0.0","0.0","0.0","0.0","3.274","2.512","0.000","0.000","0.000","59.5","1.918","0.0","0.5","10.7","0.758","0.0","17.8","0.0","1.526","1.400","59.5","0.0","0.0","0.0","0.0"
"54.600","6231","32.8","0.727","23.1","39.3","0.890","24.4","42.4","27.1","7.122","0.666","1.604","3","1","54.6","23.8","18.4","0.0","13.17","0.0","0.0","1.018","0.0","0.0","0.0","0.0","3.466","2.706","0.000","0.000","0.000","58.6","2.066","0.0","0.5","10.7","0.758","0.0","17.7","0.0","1.526","1.400","58.6","0.0","0.0","0.0","0.0"
"54.700","6312","33.0","0.723","23.1","39.4","0.857","24.4","42.4","27.1","7.151","0.708","1.740","3","1","54.6","24.8","18.6","0.0","13.16","0.0","0.0","1.018","0.0","0.0","0.0","0.0","3.456","2.696","0.000","0.000","0.000","58.5","2.064","0.0","0.5","10.6","0.758","0.0","17.7","0.0","1.526","1.400","58.5","0.0","0.0","0.0","0.0"
"54.800","6420","34.0","0.723","23.1","39.4","0.797","24.4","42.4","27.1","7.180","0.697","8.807","3","1","54.7","25.8","18.9","0.0","13.16","0.0","0.0","1.018","0.0","0.0","0.0","0.0","3.466","2.708","0.000","0.000","0.000","58.4","2.074","0.0","0.5","10.6","0.758","0.0","17.6","0.0","1.526","1.400","58.4","0.0","0.0","0.0","0.0"
"54.900","6720","36.0","0.724","23.1","39.5","0.740","24.4","42.4","27.1","7.209","0.651","3.133","3","1","54.7","26.8","19.1","0.0","13.16","0.0","0.0","1.018","0.0","0.0","0.0","0.0","3.668","2.908","0.000","0.000","0.000","57.8","2.228","0.0","0.5","10.5","0.758","0.0","17.6","0.0","1.526","1.400","57.8","0.0","0.0","0.0","0.0"
"55.000","6533","36.3","0.715","23.1","39.5","0.718","24.4","42.4","27.1","7.238","0.617","7.983","3","1","54.7","27.8","19.4","0.0","13.15","0.0","0.0","1.034","0.0","0.0","0.0","0.0","3.520","2.758","0.000","0.000","0.000","58.3","2.116","0.0","0.5","10.5","0.764","0.0","17.5","0.0","1.280","1.338","58.3","0.0","0.0","0.0","0.0"
"55.100","7274","44.9","0.762","23.1","39.5","0.698","24.4","42.4","27.1","7.288","0.626","6.286","3","1","54.9","28.6","20.2","0.0","13.07","0.0","0.0","1.034","0.0","0.0","0.0","0.0","4.962","4.200","0.000","0.000","0.000","55.6","2.468","0.0","0.5","10.5","0.764","0.0","17.4","0.0","1.280","1.338","55.6","0.0","0.0","0.0","0.0"
"55.200","7230","45.8","0.794","23.1","39.6","0.766","24.4","42.4","27.1","7.339","0.630","4.644","3","1","55.0","29.3","20.9","0.0","13.00","0.0","0.0","1.034","0.0","0.0","0.0","0.0","4.448","3.682","0.246","0.000","0.000","54.3","2.638","0.0","0.5","10.4","0.764","0.0","17.4","0.0","1.280","1.338","54.3","0.0","0.0","0.0","0.0"
"55.300","7606","48.3","0.809","23.1","39.6","0.851","24.4","42.4","27.1","7.389","0.600","11.447","3","1","55.2","30.1","21.6","0.0","12.92","0.0","0.0","1.034","0.0","0.0","0.0","0.0","4.424","3.658","0.246","0.000","0.000","53.9","2.810","0.0","0.5","10.4","0.764","0.0","17.4","0.0","1.280","1.338","53.9","0.0","0.0","0.0","0.0"
"55.400","8012","51.1","0.823","23.1","39.7","0.889","24.4","42.4","27.1","7.439","0.531","-1.658","3","1","55.4","30.9","22.4","0.0","12.85","0.0","0.0","1.034","0.0","0.0","0.0","0.0","4.672","3.906","0.000","0.000","0.000","53.6","3.004","0.0","0.5","10.3","0.764","0.0","17.3","0.0","1.280","1.338","53.6","0.0","0.0","0.0","0.0"
"55.500","8356","51.9","0.816","23.1","39.7","0.806","24.4","42.4","27.2","7.490","0.515","-1.036","3","1","55.6","31.6","23.2","0.0","12.77","0.0","0.0","1.034","0.0","0.0","0.0","0.0","4.870","4.100","0.000","0.000","0.000","53.1","3.154","0.0","0.5","10.3","0.764","0.0","17.3","0.0","1.280","1.338","53.1","0.0","0.0","0.0","0.0"
"55.600","8668","50.0","0.779","23.0","39.7","0.753","24.4","42.4","27.2","7.540","0.481","-4.161","3","1","55.7","32.4","23.9","0.0","12.69","0.0","0.0","1.034","0.0","0.0","0.0","0.0","4.804","4.034","0.000","0.000","0.000","53.6","3.108","0.0","0.5","10.3","0.764","0.0","17.2","0.0","1.280","1.338","53.6","0.0","0.0","0.0","0.0"
"55.700","8372","48.8","0.755","23.0","39.8","0.765","24.4","42.4","27.2","7.590","0.425","2.892","3","1","55.9","33.2","24.7","0.0","12.62","0.0","0.0","1.034","0.0","0.0","0.0","0.0","4.512","3.710","0.000","0.000","0.000","55.1","2.858","0.0","0.5","10.2","0.764","0.0","17.1","0.0","1.280","1.338","55.1","0.0","0.0","0.0","0.0"
"55.800","6978","52.2","0.814","23.0","39.8","2.688","24.4","42.4","27.2","7.640","0.413","6.388","3","1","56.1","34.0","25.4","0.0","12.54","0.0","0.0","1.034","0.0","0.0","0.0","0.0","4.410","3.578","0.000","0.000","0.000","53.6","2.762","0.0","0.5","10.2","0.764","0.0","17.1","0.0","1.280","1.338","53.6","0.0","0.0","0.0","0.0"
"55.900","7281","50.8","0.839","23.0","39.9","1.212","24.4","42.4","27.2","7.691","0.492","8.435","3","1","56.2","34.7","26.1","0.0","12.47","0.0","0.0","1.034","0.0","0.0","0.0","0.0","4.530","3.660","0.000","0.000","0.000","52.9","2.824","0.0","0.5","10.1","0.764","0.0","17.1","0.0","1.280","1.338","52.9","0.0","0.0","0.0","0.0"
"56.000","7272","50.2","0.852","23.0","39.9","0.962","24.4","42.4","27.2","7.741","0.452","14.099","3","1","56.4","35.5","26.9","0.0","12.39","0.0","0.0","1.030","0.0","0.0","0.0","0.0","4.592","3.740","0.000","0.000","0.000","52.3","2.892","0.0","0.5","10.1","0.844","0.0","17.0","0.0","1.134","1.266","52.3","0.0","0.0","0.0","0.0"
"56.100","7537","49.7","0.837","23.0","39.9","0.938","24.4","42.4","27.2","7.707","0.364","2.017","3","1","56.0","35.3","26.8","0.0","12.46","0.0","0.0","1.030","0.0","0.0","0.0","0.0","4.646","3.816","0.000","0.000","0.000","53.3","2.950","0.0","0.5","10.1","0.844","0.0","16.9","0.0","1.134","1.266","53.3","0.0","0.0","0.0","0.0"
"56.200","7697","47.0","0.792","23.0","40.0","0.895","24.4","42.4","27.2","7.673","0.212","-3.088","3","1","55.7","35.1","26.7","0.0","12.52","0.0","0.0","1.030","0.0","0.0","0.0","0.0","4.366","3.546","0.000","0.000","0.000","54.4","2.744","0.0","0.5","10.1","0.844","0.0","16.9","0.0","1.134","1.266","54.4","0.0","0.0","0.0","0.0"
"56.300","7787","44.9","0.755","23.0","40.0","0.841","24.4","42.4","27.2","7.638","0.179","-3.558","3","1","55.3","34.9","26.6","0.0","12.59","0.0","0.0","1.030","0.0","0.0","0.0","0.0","4.092","3.284","0.000","0.000","0.000","55.8","2.542","0.0","0.5","10.0","0.844","0.0","16.8","0.0","1.134","1.266","55.8","0.0","0.0","0.0","0.0"
"56.400","7763","30.0","0.651","23.0","40.1","0.782","24.4","42.4","27.2","7.604","0.112","-9.092","3","1","54.9","34.7","26.5","0.0","12.65","0.0","0.0","1.030","0.0","0.0","0.0","0.0","3.204","2.404","0.000","-0.304","0.000","60.0","2.102","0.0","0.5","10.0","0.844","0.0","16.8","0.0","1.134","1.266","60.0","0.0","0.0","0.0","0.0"
"56.500","7484","27.3","0.504","23.0","40.1","0.727","24.4","42.4","27.2","7.570","0.139","-7.506","3","1","54.6","34.5","26.4","0.0","12.72","0.0","0.0","1.030","0.0","0.0","0.0","0.0","2.642","1.848","0.000","-0.304","0.000","65.9","1.434","0.0","0.5","10.0","0.844","0.0","16.7","0.0","1.134","1.266","65.9","0.0","0.0","0.0","0.0"
"56.600","7093","24.2","0.441","22.9","40.1","0.747","24.4","42.4","27.2","7.536","0.301","1.216","3","1","54.2","34.4","26.2","0.0","12.79","0.0","0.0","1.030","0.0","0.0","0.0","0.0","2.382","1.594","0.000","0.000","0.000","67.7","1.238","0.0","0.5","10.0","0.844","0.0","16.6","0.0","1.134","1.266","67.7","0.0","0.0","0.0","0.0"
"56.700","7197","25.8","0.415","22.9","40.2","0.779","24.4","42.4","27.2","7.502","0.218","1.071","3","1","53.8","34.2","26.1","0.0","12.85","0.0","0.0","1.030","0.0","0.0","0.0","0.0","2.296","1.512","0.000","0.000","0.000","68.4","1.176","0.0","0.5","10.0","0.844","0.0","16.6","0.0","1.134","1.266","68.4","0.0","0.0","0.0","0.0"
"56.800","7165","27.8","0.447","22.9","40.2","0.773","24.4","42.4","27.2","7.467","0.261","-3.481","3","1","53.4","34.0","26.0","0.0","12.92","0.0","0.0","1.030","0.0","0.0","0.0","0.0","2.392","1.610","0.000","0.000","0.000","67.6","1.252","0.0","0.5","9.9","0.844","0.0","16.5","0.0","1.134","1.266","67.6","0.0","0.0","0.0","0.0"
"56.900","7389","31.7","0.497","22.9","40.3","0.750","24.4","42.4","27.2","7.433","0.124","2.924","3","1","53.1","33.8","25.9","0.0","12.98","0.0","0.0","1.030","0.0","0.0","0.0","0.0","2.576","1.798","0.000","0.000","0.000","66.2","1.400","0.0","0.5","9.9","0.844","0.0","16.5","0.0","1.134","1.266","66.2","0.0","0.0","0.0","0.0"
"57.000","6879","33.0","0.570","22.9","40.3","0.886","24.4","42.4","27.2","7.399","0.415","0.455","3","1","52.7","33.6","25.8","0.0","13.05","0.0","0.0","1.041","0.0","0.0","0.0","0.0","2.798","2.024","0.000","0.000","0.000","63.4","1.578","0.0","0.5","9.9","0.774","0.0","16.4","0.0","1.218","1.308","63.4","0.0","0.0","0.0","0.0"
"57.100","7338","37.8","0.619","22.9","40.3","0.849","24.4","42.4","27.2","7.412","0.843","-1.561","3","1","52.8","34.2","26.0","0.0","13.05","0.0","0.0","1.041","0.0","0.0","0.0","0.0","3.740","2.966","0.000","0.000","0.000","61.3","1.882","0.0","0.5","9.9","0.774","0.0","16.3","0.0","1.218","1.308","61.3","0.0","0.0","0.0","0.0"
"57.200","7426","38.1","0.684","22.9","40.4","0.933","24.4","42.4","27.2","7.425","1.001","4.220","3","1","53.0","34.8","26.2","0.0","13.05","0.0","0.0","1.041","0.0","0.0","0.0","0.0","3.512","2.740","0.000","0.000","0.000","58.7","2.134","0.0","0.5","9.9","0.774","0.0","16.3","0.0","1.218","1.308","58.7","0.0","0.0","0.0","0.0"
"57.300","7668","38.6","0.682","22.9","40.4","0.952","24.4","42.4","27.2","7.438","1.145","2.939","3","1","53.1","35.4","26.4","0.0","13.05","0.0","0.0","1.041","0.0","0.0","0.0","0.0","3.580","2.808","0.000","0.000","0.000","58.8","2.192","0.0","0.5","9.8","0.774","0.0","16.2","0.0","1.218","1.308","58.8","0.0","0.0","0.0","0.0"
"57.400","7710","38.9","0.680","22.9","40.4","0.902","24.4","42.4","27.2","7.451","1.237","-4.089","3","1","53.3","36.0","26.6","0.0","13.05","0.0","0.0","1.041","0.0","0.0","0.0","0.0","3.586","2.814","0.000","0.000","0.000","58.8","2.196","0.0","0.5","9.8","0.774","0.0","16.2","0.0","1.218","1.308","58.8","0.0","0.0","0.0","0.0"
"57.500","7868","38.8","0.681","22.9","40.5","0.905","24.4","42.4","27.3","7.463","1.168","-3.234","3","1","53.4","36.6","26.9","0.0","13.05","0.0","0.0","1.041","0.0","0.0","0.0","0.0","3.590","2.818","0.000","0.000","0.000","58.8","2.202","0.0","0.5","9.8","0.774","0.0","16.1","0.0","1.218","1.308","58.8","0.0","0.0","0.0","0.0"
"57.600","8005","38.9","0.674","22.8","40.5","0.878","24.4","42.4","27.3","7.476","1.020","-2.088","3","1","53.5","37.2","27.1","0.0","13.05","0.0","0.0","1.041","0.0","0.0","0.0","0.0","3.580","2.810","0.000","0.000","0.000","59.1","2.196","0.0","0.5","9.8","0.774","0.0","16.0","0.0","1.218","1.308","59.1","0.0","0.0","0.0","0.0"
"57.700","7861","40.7","0.683","22.8","40.5","0.865","24.4","42.4","27.3","7.489","0.746","-0.722","3","1","53.7","37.8","27.3","0.0","13.05","0.0","0.0","1.041","0.0","0.0","0.0","0.0","3.594","2.822","0.000","0.000","0.000","58.7","2.208","0.0","0.5","9.8","0.774","0.0","16.0","0.0","1.218","1.308","58.7","0.0","0.0","0.0","0.0"
"57.800","7563","39.8","0.692","22.8","40.5","0.926","24.4","42.4","27.3","7.502","0.580","-0.450","3","1","53.8","38.4","27.5","0.0","13.05","0.0","0.0","1.041","0.0","0.0","0.0","0.0","3.592","2.820","0.000","0.000","0.000","58.4","2.206","0.0","0.5","9.7","0.774","0.0","15.9","0.0","1.218","1.308","58.4","0.0","0.0","0.0","0.0"
"57.900","8064","42.5","0.720","22.8","40.6","0.945","24.4","42.4","27.3","7.515","0.727","-5.986","3","1","54.0","39.0","27.7","0.0","13.05","0.0","0.0","1.041","0.0","0.0","0.0","0.0","3.868","3.096","0.000","0.000","0.000","57.1","2.424","0.0","0.5","9.7","0.774","0.0","15.9","0.0","1.218","1.308","57.1","0.0","0.0","0.0","0.0"
"58.000","8503","42.3","0.690","22.8","40.6","0.879","24.4","42.4","27.3","7.528","0.911","5.189","3","1","54.1","39.6","27.9","0.0","13.05","0.0","0.0","1.034","0.0","0.0","0.0","0.0","4.106","3.334","0.000","0.000","0.000","57.3","2.614","0.0","0.5","9.7","0.774","0.0","15.8","0.0","0.874","1.138","57.3","0.0","0.0","0.0","0.0"
"58.100","8351","43.1","0.678","22.8","40.6","0.764","24.4","42.4","27.3","7.053","1.252","0.909","3","1","54.0","39.2","28.1","0.0","13.04","0.0","0.0","1.034","0.0","0.0","0.0","0.0","3.844","3.070","0.000","0.000","0.000","58.1","2.408","0.0","0.5","9.7","0.774","0.0","15.7","0.0","0.874","1.138","58.1","0.0","0.0","0.0","0.0"
"58.200","8704","43.7","0.678","22.8","40.7","0.854","24.4","42.4","27.3","6.579","0.989","2.830","3","1","53.9","38.7","28.3","0.0","13.02","0.0","0.0","1.034","0.0","0.0","0.0","0.0","4.144","3.370","0.000","0.000","0.000","56.9","2.646","0.0","0.5","9.7","0.774","0.0","15.7","0.0","0.874","1.138","56.9","0.0","0.0","0.0","0.0"
"58.300","9101","46.2","0.665","22.8","40.8","0.816","24.4","42.4","27.3","6.104","1.013","4.804","3","1","53.8","38.3","28.6","0.0","13.01","0.0","0.0","1.034","0.0","0.0","0.0","0.0","4.360","3.582","0.000","0.000","0.000","54.9","2.812","0.0","0.5","9.6","0.774","0.0","15.6","0.0","0.874","1.138","54.9","0.0","0.0","0.0","0.0"
"58.400","9105","53.3","0.663","22.8","40.8","0.779","24.4","42.4","27.3","5.629","0.999","3.272","3","1","53.7","37.8","28.8","0.0","12.99","0.0","0.0","1.034","0.0","0.0","0.0","0.0","5.072","4.292","0.756","0.000","0.000","55.4","2.780","0.0","0.5","9.6","0.774","0.0","15.6","0.0","0.874","1.138","55.4","0.0","0.0","0.0","0.0"
